SK_ID_CURR,TARGET,INCOME_TOTAL,CREDIT,ANNUITY,GOODS_PRICE,INCOME_TYPE,HOUR_APPR,ORGANIZATION_TYPE
339130,0,76500,675000,21906,675000,Working,16,Kindergarten
339131,0,225000,427500,24538.5,427500,Working,15,Self-employed
339132,0,112500,315000,15750,315000,Commercial associate,13,Business Entity Type 3
339133,1,85500,202500,10125,202500,Commercial associate,15,Trade: type 3
339134,0,135000,450000,21109.5,450000,Working,10,Kindergarten
339135,0,112500,269550,19300.5,225000,Working,14,Business Entity Type 2
339136,1,180000,521280,31500,450000,Working,14,Self-employed
339137,0,81000,284400,16456.5,225000,Pensioner,12,XNA
339138,0,112500,152820,16213.5,135000,Working,17,Self-employed
339139,0,270000,808650,23773.5,675000,State servant,12,Government
339140,0,135000,450000,27193.5,450000,Working,9,Business Entity Type 3
339141,0,180000,157500,7875,157500,Working,16,Business Entity Type 3
339142,0,225000,777024,41526,720000,Commercial associate,16,Other
339143,0,180000,270000,13500,270000,Working,8,Business Entity Type 3
339144,0,225000,675000,24930,675000,Working,10,Business Entity Type 3
339145,0,405000,573628.5,26712,463500,Commercial associate,13,Business Entity Type 3
339146,0,270000,254700,25321.5,225000,Working,11,Business Entity Type 1
339147,0,180000,900000,45000,1237500,Working,15,Self-employed
339149,0,90000,724981.5,37147.5,648000,Working,16,Business Entity Type 3
339150,0,121500,142200,8293.5,112500,Working,7,Self-employed
339151,0,90000,781920,25969.5,675000,Pensioner,14,XNA
339153,0,157500,454500,21996,454500,Working,12,Self-employed
339155,0,216000,373500,25393.5,373500,State servant,9,Government
339156,0,180000,202500,15997.5,202500,Working,17,Other
339157,0,202500,1681555.5,49297.5,1503000,State servant,13,Other
339158,0,225000,288873,10503,238500,Pensioner,10,XNA
339159,0,157500,675000,19867.5,675000,Commercial associate,14,Trade: type 2
339160,0,126000,276277.5,10368,238500,Pensioner,13,XNA
339161,0,121500,516069,20322,445500,Working,14,Self-employed
339162,0,180000,540000,15916.5,540000,Pensioner,7,XNA
339163,0,135000,1115383.5,44365.5,1026000,Working,10,Business Entity Type 3
339164,0,67500,364896,26077.5,315000,Working,12,Medicine
339165,0,202500,364896,18630,315000,Working,10,Realtor
339166,0,90000,536917.5,17874,463500,State servant,14,Government
339167,0,225000,225000,11250,225000,Commercial associate,11,Self-employed
339168,0,180000,646920,18670.5,540000,Working,10,Government
339169,0,157500,180000,9000,180000,Working,15,Business Entity Type 3
339171,0,382500,1345500,39469.5,1345500,Working,12,Security
339172,0,216000,450000,17095.5,450000,Pensioner,8,XNA
339173,0,180000,631849.5,50049,571500,State servant,18,Other
339174,0,315000,592560,35937,450000,Working,8,Industry: type 9
339175,0,121500,454500,26091,454500,Working,11,Business Entity Type 2
339176,0,157500,675000,37822.5,675000,Working,12,Self-employed
339177,0,180000,545040,26509.5,450000,Working,11,Construction
339178,0,135000,521280,19318.5,450000,Working,18,Business Entity Type 3
339179,0,44248.5,254700,14751,225000,Pensioner,10,XNA
339180,0,157500,558841.5,22162.5,499500,Pensioner,11,XNA
339181,0,135000,96696,5679,76500,Pensioner,10,XNA
339182,0,382500,1494324,39550.5,1170000,Commercial associate,16,Business Entity Type 3
339183,0,135000,1046142,27724.5,913500,State servant,9,School
339184,0,112500,675000,18562.5,675000,Working,10,Government
339185,0,135000,269550,13095,225000,Working,13,Medicine
339188,0,261000,545040,26509.5,450000,Working,11,Construction
339189,0,67500,807984,26833.5,697500,Pensioner,15,XNA
339190,0,135000,283419,16398,234000,Commercial associate,14,Medicine
339191,1,270000,225000,13045.5,225000,Pensioner,12,XNA
339192,0,148500,927252,24588,774000,Commercial associate,13,Business Entity Type 3
339194,0,225000,675000,33750,675000,Working,12,Trade: type 7
339195,0,90000,616261.5,22266,468000,Working,10,Restaurant
339197,0,211500,225000,7065,225000,Commercial associate,14,Trade: type 2
339198,0,67500,90000,6529.5,90000,Working,15,Medicine
339200,0,180000,904500,40347,904500,Pensioner,13,XNA
339201,0,315000,1006920,37444.5,900000,Commercial associate,19,Business Entity Type 3
339202,0,45000,183784.5,13869,148500,Pensioner,9,XNA
339204,0,229500,539100,27522,450000,Working,8,Business Entity Type 2
339205,0,202500,900000,40671,900000,Working,16,Trade: type 7
339206,0,67500,254700,24939,225000,Pensioner,20,XNA
339207,0,67500,152820,17370,135000,Working,18,Self-employed
339208,0,112500,675000,28597.5,675000,Working,18,Self-employed
339209,0,247500,675000,17937,675000,Commercial associate,10,Bank
339210,0,247500,1236816,36162,1080000,Commercial associate,7,Trade: type 3
339211,0,270000,983299.5,41791.5,904500,Working,16,Self-employed
339212,0,67500,180000,9000,180000,Working,15,Kindergarten
339213,0,202500,405000,20250,405000,Pensioner,13,XNA
339214,0,135000,791595,44329.5,733500,Pensioner,16,XNA
339215,0,247500,1024290,29947.5,855000,Commercial associate,12,Services
339217,0,225000,356580,40459.5,315000,Working,16,Self-employed
339218,0,202500,127350,12532.5,112500,Pensioner,10,XNA
339219,0,157500,728460,41949,675000,Pensioner,17,XNA
339220,0,157500,911668.5,32877,706500,State servant,12,Medicine
339221,0,135000,247275,16357.5,225000,Commercial associate,14,Trade: type 7
339222,0,90000,225000,12915,225000,Commercial associate,11,Industry: type 11
339223,0,180000,152820,18265.5,135000,Working,6,Business Entity Type 3
339224,0,180000,312840,20124,247500,Working,15,Self-employed
339225,1,157500,225000,11250,225000,Working,13,Business Entity Type 3
339226,0,117000,675000,35419.5,675000,Pensioner,13,XNA
339227,0,121500,270000,13500,270000,Commercial associate,11,Self-employed
339229,0,157500,152820,16344,135000,Commercial associate,11,Business Entity Type 3
339230,0,225000,1288350,41562,1125000,Commercial associate,16,Trade: type 7
339231,0,225000,545040,26640,450000,Commercial associate,11,Trade: type 7
339233,0,135000,301500,15916.5,301500,Working,14,Business Entity Type 3
339234,0,67500,202500,10125,202500,Working,14,Business Entity Type 3
339235,1,180000,469017,25573.5,391500,Working,12,Restaurant
339236,0,405000,2250000,59485.5,2250000,Working,15,Kindergarten
339238,0,135000,1133748,33277.5,990000,Working,8,Self-employed
339239,1,112500,640080,29970,450000,Working,12,Trade: type 7
339241,1,157500,299772,11430,247500,Working,7,Industry: type 11
339243,0,180000,540000,27000,540000,Pensioner,13,XNA
339244,0,180000,1078200,31522.5,900000,Working,6,Construction
339246,0,112500,808650,29709,675000,Working,16,Business Entity Type 1
339247,0,270000,602001,47691,544500,Working,16,Transport: type 4
339248,0,225000,386977.5,24858,319500,Commercial associate,8,Transport: type 4
339249,0,180000,420588,38574,360000,Working,14,Services
339250,0,315000,495000,24750,495000,Commercial associate,18,Security Ministries
339251,0,225000,781920,34573.5,675000,Pensioner,15,XNA
339253,0,112500,225000,11250,225000,Working,12,Government
339254,0,135000,518562,25078.5,463500,Commercial associate,9,Business Entity Type 3
339255,0,135000,1255680,41629.5,1125000,Working,11,Business Entity Type 2
339257,0,112500,573628.5,22878,463500,Working,15,School
339259,0,180000,497520,46170,450000,Working,11,Business Entity Type 3
339261,1,112500,270000,13131,270000,Working,15,Trade: type 2
339262,0,90000,573628.5,21978,463500,Working,12,Security
339264,0,225000,1260000,34650,1260000,Working,11,Business Entity Type 3
339265,0,180000,360000,28440,360000,Working,16,Other
339266,0,112500,337500,16875,337500,Working,12,Business Entity Type 3
339267,0,126000,403249.5,14481,283500,Working,12,Self-employed
339270,0,67500,260568,28192.5,247500,Pensioner,10,XNA
339271,0,156600,1508899.5,57474,1408500,Commercial associate,14,Business Entity Type 3
339272,0,81000,112500,11124,112500,Pensioner,9,XNA
339273,0,94500,675000,36747,675000,Pensioner,6,XNA
339274,0,153000,270000,13500,270000,Working,7,Business Entity Type 3
339275,0,202500,324216,18234,256500,Pensioner,12,XNA
339276,0,108000,135000,10665,135000,State servant,8,Kindergarten
339277,0,225000,1046142,30717,913500,Working,12,Industry: type 7
339278,0,112500,180000,9000,180000,Commercial associate,15,Restaurant
339279,0,45000,566055,16681.5,472500,Pensioner,10,XNA
339280,0,121500,450000,18324,450000,Pensioner,9,XNA
339281,0,283500,777024,49788,720000,Working,14,Trade: type 7
339282,0,135000,405000,20250,405000,Pensioner,14,XNA
339283,0,225000,1676520,46102.5,1498500,Working,15,Business Entity Type 3
339284,0,157500,213322.5,14386.5,162000,Working,4,Government
339285,0,58500,302341.5,11331,261000,Pensioner,11,XNA
339287,0,180000,450000,19953,450000,Commercial associate,8,Bank
339288,0,135000,501363,25726.5,418500,Working,7,Self-employed
339289,0,225000,675000,49248,675000,Working,10,Industry: type 9
339290,1,180000,185877,10210.5,126000,Working,14,Transport: type 3
339291,0,126000,675040.5,41427,625500,Commercial associate,9,Business Entity Type 3
339292,0,157500,808650,26086.5,675000,Working,16,Trade: type 1
339293,0,135000,148500,16123.5,148500,Commercial associate,11,Security
339294,0,180000,790830,45531,675000,Working,13,Business Entity Type 3
339295,0,180000,1824480,55314,1575000,State servant,12,Other
339296,0,112500,225000,13896,225000,Pensioner,8,XNA
339297,0,157500,296239.5,22279.5,274500,Pensioner,13,XNA
339298,0,112500,203760,20281.5,180000,Pensioner,9,XNA
339299,0,225000,728460,44694,675000,Commercial associate,14,Self-employed
339300,0,67500,781920,26856,675000,Pensioner,11,XNA
339301,0,130500,1219500,35658,1219500,State servant,14,Medicine
339302,0,117000,540000,21258,540000,Commercial associate,9,Business Entity Type 3
339303,0,1350000,1350000,67500,1350000,Commercial associate,16,Business Entity Type 3
339305,0,202500,787500,21784.5,787500,Commercial associate,9,Trade: type 2
339306,0,101250,288873,16713,238500,Commercial associate,5,Trade: type 7
339308,0,270000,560664,21852,468000,Working,9,Trade: type 3
339309,0,180000,679500,45724.5,679500,Commercial associate,12,Services
339310,0,135000,199080,15858,157500,Working,12,Industry: type 11
339311,0,157500,191880,19107,180000,Working,16,Industry: type 3
339312,0,112500,156384,16024.5,135000,Pensioner,5,XNA
339313,0,157500,640080,29970,450000,Working,12,Business Entity Type 3
339314,0,112500,278712,14562,220500,Commercial associate,9,Trade: type 3
339315,0,225000,529348.5,29686.5,490500,Commercial associate,9,Business Entity Type 3
339316,0,315000,312768,25204.5,270000,Working,11,Housing
339318,0,84150,450000,19066.5,450000,Pensioner,11,XNA
339319,0,180000,679266,21910.5,567000,Commercial associate,9,Self-employed
339320,0,135000,1125000,47664,1125000,Working,14,Transport: type 2
339321,1,112500,943425,27585,787500,Working,18,Business Entity Type 3
339322,0,135000,270000,13500,270000,Working,17,Self-employed
339323,0,135000,1256400,40657.5,900000,Working,9,Business Entity Type 3
339324,0,225000,755190,36459,675000,Working,8,Business Entity Type 3
339325,0,103500,255960,9193.5,202500,Working,15,Business Entity Type 3
339326,0,360000,1024740,52452,900000,State servant,15,Police
339327,0,202500,1288350,37800,1125000,Pensioner,13,XNA
339328,0,135000,254700,24939,225000,Pensioner,13,XNA
339329,0,157500,1125000,34240.5,1125000,Pensioner,14,XNA
339331,0,90000,545040,26509.5,450000,Working,9,Business Entity Type 2
339332,0,112500,544491,15916.5,454500,Pensioner,10,XNA
339333,0,157500,879480,28498.5,630000,Pensioner,10,XNA
339334,0,112500,180000,9000,180000,Working,6,Business Entity Type 3
339335,0,166500,543037.5,34834.5,463500,Commercial associate,11,Self-employed
339336,0,60750,239850,23494.5,225000,Pensioner,14,XNA
339337,0,135000,225000,13045.5,225000,Pensioner,10,XNA
339338,0,180000,675000,26154,675000,Working,14,Business Entity Type 3
339339,0,225000,420367.5,32661,382500,Working,14,Industry: type 3
339340,0,54000,180000,9000,180000,Working,9,Business Entity Type 1
339341,0,207000,436032,15790.5,360000,Pensioner,11,XNA
339342,0,180000,270000,13500,270000,Working,13,Business Entity Type 3
339343,0,261000,755190,36328.5,675000,Working,15,Government
339344,0,765000,2156400,57015,1800000,State servant,19,Military
339345,0,94500,888840,29506.5,675000,State servant,12,Kindergarten
339347,0,270000,1006920,42790.5,900000,Commercial associate,13,Business Entity Type 3
339348,0,81000,397881,20731.5,328500,Working,14,Business Entity Type 1
339349,0,157500,450000,13027.5,450000,Working,11,Industry: type 9
339350,0,126000,1098000,46521,1098000,Pensioner,8,XNA
339351,0,85500,225000,12694.5,225000,Pensioner,15,XNA
339352,0,117000,679500,30834,679500,Working,15,Self-employed
339353,0,117000,180000,18900,180000,Working,10,Bank
339354,0,135000,808650,23773.5,675000,Pensioner,12,XNA
339355,0,180000,1350000,44617.5,1350000,Working,13,Housing
339356,0,58500,168102,16375.5,148500,Pensioner,9,XNA
339357,0,112500,542133,30402,468000,Commercial associate,11,Transport: type 4
339358,0,135000,381528,14512.5,315000,Working,15,Self-employed
339359,0,112500,509400,32683.5,450000,Working,14,Self-employed
339360,0,112500,90000,9693,90000,Commercial associate,12,Bank
339361,0,112500,314055,16573.5,238500,Commercial associate,9,Industry: type 3
339362,0,243000,675000,33750,675000,Working,10,Transport: type 4
339363,0,103500,781920,28215,675000,Pensioner,8,XNA
339364,0,270000,1078200,31653,900000,Working,13,Business Entity Type 3
339365,0,315000,1264428,37098,990000,Working,18,Telecom
339366,0,202500,949500,40360.5,949500,Working,11,Government
339367,0,157500,225000,16132.5,225000,Working,10,Government
339368,0,157500,1125000,44617.5,1125000,Working,15,Self-employed
339369,0,270000,835380,40320,675000,State servant,10,Kindergarten
339370,0,166500,838453.5,37062,688500,Pensioner,11,XNA
339371,0,405000,474408,24219,396000,Commercial associate,14,Business Entity Type 3
339372,0,180000,1113840,47322,900000,State servant,18,School
339373,0,270000,458235,23526,382500,Working,10,Business Entity Type 3
339374,0,81000,544491,17694,454500,Working,7,Self-employed
339375,1,171000,436500,34614,436500,Working,13,Transport: type 4
339376,0,108000,604152,29196,540000,Working,8,Postal
339377,0,67500,742500,26667,742500,Working,18,Government
339378,0,427500,1037272.5,98487,1008000,Working,18,Business Entity Type 3
339379,0,112500,450000,22018.5,450000,Working,10,Business Entity Type 3
339383,0,90000,152820,16587,135000,Working,9,Other
339384,0,157500,331632,39357,315000,Commercial associate,9,Services
339385,1,202500,450000,12001.5,450000,Commercial associate,11,Business Entity Type 3
339386,0,121500,318411,31018.5,288000,Pensioner,9,XNA
339387,0,157500,225000,14778,225000,Working,13,Transport: type 4
339388,0,126000,45000,3735,45000,Working,14,Business Entity Type 2
339389,0,112500,225000,21384,225000,Working,11,Business Entity Type 3
339390,0,225000,1515415.5,41800.5,1354500,Working,4,Transport: type 3
339392,0,315000,755190,36459,675000,State servant,11,Industry: type 9
339393,0,180000,675000,32472,675000,Pensioner,13,XNA
339394,0,450000,779688,42426,630000,State servant,16,Government
339395,0,112500,906615,30091.5,688500,Working,11,Self-employed
339397,0,94500,243000,25645.5,243000,Pensioner,10,XNA
339398,0,90000,270000,13500,270000,Commercial associate,14,Business Entity Type 3
339399,1,127498.5,152820,8608.5,135000,Commercial associate,17,Mobile
339400,0,135000,147726,15804,130500,Working,5,Transport: type 4
339401,0,157500,834048,27693,720000,Commercial associate,17,Other
339402,0,135000,270000,16443,270000,Working,14,Transport: type 4
339403,0,81000,284400,13387.5,225000,Commercial associate,9,Trade: type 7
